,elapsed_time,residual_norm,eigen_value_relative_err,eigen_vector_relative_err,converganece_count
0,0.12511129379272462,7.961354108613295e-14,2.5627129347076364e-15,1.0637009122923892e-14,2252.32
1,0.20216331005096436,2.4973438756030784e-13,3.29290514167264e-15,2.2764795472055256e-14,1063.11
2,0.9269451713562011,0.22736256997644377,0.019993332828800704,0.014142135623804217,3009.54
3,4.7481925535202025,0.5937260305881692,0.01622428701455239,0.02828427124608654,4458.61
